customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5887,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3,1
558,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2,0
4124,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,134.7,1
2739,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75,0
4393,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,0
4799,1,0,1,0,42,0,1,0,0,0,0,0,0,0,0,1,1,25.1,1097.15,0
7039,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1873.7,1
1124,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65,0
6768,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,3097.2,0
4372,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1
2554,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,0
5802,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0
5228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1
6138,0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.25,2841.55,1
4174,1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2979.2,0
594,1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359.0,1
5896,0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1,0
5892,0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2931.0,1
1119,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,398.55,0
2280,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0
2445,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,19.95,1
2686,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,0
2522,1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,1523.4,0
425,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,1
883,1,1,0,0,70,0,1,0,0,2,2,0,2,0,1,1,1,44.05,3011.65,0
5538,1,0,0,0,18,1,0,0,2,0,2,2,2,0,0,1,2,68.35,1299.8,0
5913,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9,1
4901,1,0,0,0,52,1,2,1,0,0,2,0,0,2,2,1,1,89.45,4577.75,0
787,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,169.8,1
6441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1
1303,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1
5547,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,393.15,0
5028,0,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,2,106.25,6979.8,1
3026,1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,1
4618,0,0,1,1,37,1,2,2,1,1,1,1,1,1,0,0,3,26.45,911.6,0
6691,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0
6642,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,76.2,1
2397,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,2,51.55,765.5,1
3197,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1
421,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,18.7,1005.7,0
1052,1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,1096.65,0
1459,0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,79.75,1111.85,1
5312,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1
2635,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,1,2,40.05,162.45,0
899,1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,0
4652,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0
2022,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,333.6,1
1807,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,0
6059,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0
6885,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,92.0,6782.15,0
4975,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,74.9,1
1149,0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95,0
5127,1,0,1,1,41,1,0,2,1,1,1,1,1,1,1,0,0,19.5,798.2,0
5986,1,0,1,0,10,1,0,1,0,2,0,2,2,2,0,1,2,99.85,990.9,1
3850,0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1719.15,0
1563,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.1,4685.55,0
3018,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0
2296,1,0,1,1,34,1,0,2,1,1,1,1,1,1,1,0,1,19.6,678.8,0
1827,0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2510.7,0
2683,0,0,1,0,55,1,0,1,2,0,0,0,2,2,1,1,2,94.75,5276.1,0
552,0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,4135.0,0
3103,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,4453.3,0
700,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5333.35,0
4697,0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1209.25,0
1339,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0
1160,0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,751.65,1
5584,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0
1573,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0
995,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15,1
6797,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,295.65,0
6346,0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,1,74.1,74.1,0
6760,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,4528.0,1
5630,1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,2354.8,1
6869,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0
3834,1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,1
6195,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,1
1257,0,1,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,91.45,0
5161,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
5183,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,1103.25,0
1791,1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,7713.55,0
4222,1,1,0,0,21,1,2,1,0,2,2,0,2,2,0,1,2,104.35,2271.85,0
2374,1,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,3121.45,0
1839,0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,6951.15,0
3847,1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,55.3,875.35,0
681,1,1,0,1,56,1,0,1,2,0,0,0,2,2,1,0,1,94.8,5264.3,0
5618,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0
3349,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,0
6753,0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,6794.75,0
3406,0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,1267.95,0
6576,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0
4937,1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,1,0,44.35,768.05,0
3290,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0
868,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1
4602,0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1638.7,0
1363,1,0,1,1,18,1,0,1,0,0,0,2,0,2,0,1,2,85.6,1601.5,0
1438,1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,835.5,0
1649,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,583.45,1
3823,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,1
4260,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703.0,0
3005,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,2,75.4,1189.4,0
3695,0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,1131.3,1
6169,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1778.7,0
5512,1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1
2721,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1
2264,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9,1
3830,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,95.1,2162.6,0
1062,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95,1
3131,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45,1
5787,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,125.0,0
3029,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1818.3,0
1456,0,0,1,1,22,1,0,0,2,2,2,0,0,0,0,0,3,61.15,1422.05,1
6577,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,0
3529,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,0
2019,0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,1
6684,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4820.55,0
657,1,0,0,1,49,1,2,1,2,2,2,0,2,2,1,1,1,109.2,5290.45,0
5701,0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0
3857,1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65,638.95,0
3959,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,216.75,1
5503,0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,101.3,2974.5,0
458,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,20.45,0
5609,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,1117.55,0
5021,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,7795.95,0
2854,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0
5522,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,232.4,0
6817,1,1,1,0,49,1,2,1,2,2,2,0,0,0,0,1,2,88.2,4159.45,0
3371,1,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.2,387.4,0
5937,1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05,6309.65,0
4312,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,0
1325,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,6468.6,0
1660,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,20.4,42.9,0
3784,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,8100.25,0
330,1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,5943.65,0
5676,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,5708.2,0
2643,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1
4464,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,0
5551,0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,217.5,0
6708,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3,1
3180,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0,0
2123,0,0,1,1,56,1,2,0,2,2,2,2,2,0,2,0,1,81.25,4620.4,0
4958,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1412.65,0
2867,0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,2042.05,0
4818,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55,1
3087,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1
3943,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1
1375,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1801.1,0
5634,1,0,0,0,65,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1218.65,0
6226,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15,1
4565,1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,5968.4,0
3215,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,0
5393,1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,871.4,1
3227,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,93.85,635.6,1
542,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1809.35,0
3016,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0
5566,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,1857.3,0
5195,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6,0
2295,1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.1,2093.9,0
3078,0,0,0,0,25,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1863.8,1
967,1,1,1,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.9,334.65,1
2641,0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,1390.6,1
2004,0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4786.1,0
4357,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1
6265,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2979.5,1
1321,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,415.9,0
3874,1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,1461.45,0
5245,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,1329.2,1
3501,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0
1307,0,0,1,0,72,1,2,1,2,0,2,2,2,0,2,1,0,98.2,7015.9,0
206,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,1
6162,1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,0
4604,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3,0
3252,1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,0
224,0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,0
4583,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,0
860,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0
5718,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,1
4727,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0
3999,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85,1039.45,0
4837,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.9,111.05,0
5192,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1,0
1694,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,7943.45,0
754,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,0
4115,0,1,1,0,56,1,2,0,2,2,2,2,0,0,1,1,1,68.45,4014.0,0
3304,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,5614.45,1
1180,0,1,1,1,47,1,0,1,0,0,0,0,0,0,0,0,0,70.55,3309.25,1
3729,1,1,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,94.5,3105.55,1
3147,1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,20.25,854.9,0
2836,0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,35.4,1412.4,0
4420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,3,20.5,77.6,0
4831,0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,106.8,0
6737,1,0,0,0,38,1,0,1,0,0,0,0,0,0,1,1,0,70.45,2597.6,1
2857,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,0
3863,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,7386.05,0
3669,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0
2370,1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,2548.55,0
4405,0,1,0,0,64,0,1,0,0,2,0,2,2,0,0,1,2,43.85,2751.0,0
816,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0
650,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,1230.25,1
755,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0
1027,1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2936.25,0
3160,0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,5000.05,0
6157,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,1
6935,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,0
5324,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0
3726,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1
6423,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,1
7030,0,1,1,0,53,1,0,1,0,2,2,2,2,0,1,1,2,94.0,4871.45,0
1007,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.1,89.1,1
5941,1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,0
562,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,689.0,0
5598,1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05,0
4809,0,0,1,0,56,1,2,1,0,0,2,2,2,2,2,0,0,103.2,5744.35,0
4538,0,0,0,0,48,1,2,1,0,2,2,0,2,2,0,1,0,107.4,5121.3,1
4002,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,130.25,0
852,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1
14,0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1,0
3512,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0
5973,1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,79.5,5196.1,0
315,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1460.85,0
3045,1,1,0,0,37,0,1,0,0,2,2,0,0,0,0,0,2,36.65,1315.0,0
6296,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,4566.5,0
1046,1,0,1,1,66,1,2,0,0,0,2,0,2,0,2,1,0,63.3,4189.7,0
886,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,1482.3,0
4700,1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1185.95,0
1387,1,1,1,0,63,1,0,0,2,2,2,2,2,2,1,1,0,84.0,5329.55,0
6369,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,237.25,1
760,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1802.15,0
2864,0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1
5388,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0
2872,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0
1992,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,2,19.9,666.0,0
2801,0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,2203.65,1
6470,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,1
6991,0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,2044.95,0
806,0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,89.2,990.3,0
1832,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15,1
4935,1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35,5589.3,0
2782,0,1,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,106.15,3152.5,1
3805,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.2,24.2,0
1090,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,1
405,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,837.5,0
2640,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0
3790,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25,0
632,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.9,118.25,0
5363,1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,6590.5,0
4398,0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4753.85,0
5741,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6,1
5011,0,0,0,0,37,0,1,0,0,0,2,0,0,2,0,1,1,40.2,1478.85,0
2868,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1301.1,0
5772,1,0,1,1,9,1,0,1,0,2,0,2,2,2,0,1,2,101.5,906.85,0
5682,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0
2473,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1
268,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,1
5376,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,44.6,260.8,1
2644,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65,0
6587,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,309.4,0
5262,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,887.35,0
5147,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0
4094,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2839.45,0
5064,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3605.6,0
6953,1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,2010.55,1
4940,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1
3650,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1
2139,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,1
132,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,165.5,0
3848,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0
1024,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0
59,0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,109.4,6252.7,0
5216,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,0
3757,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,0
4207,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1
6878,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,63.15,0
3134,1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,1414.2,0
3528,1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,0
1491,0,1,1,1,68,0,1,0,0,2,2,0,2,2,2,1,2,53.0,3656.25,0
4331,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,19.3,279.3,0
2416,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1160.75,0
5749,1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,811.65,0
6029,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0
2863,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,563.65,1
4859,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,1
1543,1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,0
156,0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,2045.55,0
5828,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0
6724,1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4747.65,0
2528,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0
329,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0
5646,0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1982.1,0
441,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,293.85,0
4007,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,24.25,96.05,1
5196,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0
4186,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,0
